area,station,component,dateTime,value
Moss,Kransen,PM2.5,2020-05-26T00:00:00+01:00,9.5834394911
Moss,Kransen,PM2.5,2020-05-27T00:00:00+01:00,4.619130621
Moss,Kransen,PM2.5,2020-05-28T00:00:00+01:00,2.5927407407
Moss,Kransen,PM2.5,2020-05-29T00:00:00+01:00,4.8287856044
Moss,Kransen,PM2.5,2020-05-30T00:00:00+01:00,2.988999203
Moss,Kransen,PM2.5,2020-05-31T00:00:00+01:00,2.8265
Moss,Kransen,PM2.5,2020-06-01T00:00:00+01:00,4.0882984281
Moss,Kransen,PM2.5,2020-06-02T00:00:00+01:00,4.9498551015
Moss,Kransen,PM2.5,2020-06-03T00:00:00+01:00,6.8545734071
Moss,Kransen,PM2.5,2020-06-04T00:00:00+01:00,5.8849171535
Moss,Kransen,PM2.5,2020-06-05T00:00:00+01:00,5.6696157407
Moss,Kransen,PM2.5,2020-06-06T00:00:00+01:00,3.3749811221
Moss,Kransen,PM2.5,2020-06-07T00:00:00+01:00,4.0831911222
Moss,Kransen,PM2.5,2020-06-08T00:00:00+01:00,3.0338634259
Moss,Kransen,PM2.5,2020-06-09T00:00:00+01:00,7.2114451019
Moss,Kransen,PM2.5,2020-06-10T00:00:00+01:00,6.577074548
Moss,Kransen,PM2.5,2020-06-11T00:00:00+01:00,4.8786655093
Moss,Kransen,PM2.5,2020-06-12T00:00:00+01:00,4.8116142182
Moss,Kransen,PM2.5,2020-06-13T00:00:00+01:00,5.2080442826
Moss,Kransen,PM2.5,2020-06-14T00:00:00+01:00,4.8837256944
Moss,Kransen,PM2.5,2020-06-15T00:00:00+01:00,8.4685681305
Moss,Kransen,PM2.5,2020-06-16T00:00:00+01:00,10.6978739125
Moss,Kransen,PM2.5,2020-06-17T00:00:00+01:00,14.0996102023
Moss,Kransen,PM2.5,2020-06-18T00:00:00+01:00,9.5551921296
Moss,Kransen,PM2.5,2020-06-19T00:00:00+01:00,9.3579017932
Moss,Kransen,PM2.5,2020-06-20T00:00:00+01:00,12.1664162888
Moss,Kransen,PM2.5,2020-06-21T00:00:00+01:00,13.3265696195
Moss,Kransen,PM2.5,2020-06-22T00:00:00+01:00,8.3166639681
Moss,Kransen,PM2.5,2020-06-23T00:00:00+01:00,10.8580983783
Moss,Kransen,PM2.5,2020-06-24T00:00:00+01:00,12.6510274345
Moss,Kransen,PM2.5,2020-06-25T00:00:00+01:00,7.9948976334
Moss,Kransen,PM2.5,2020-06-26T00:00:00+01:00,8.874994213
Moss,Kransen,PM2.5,2020-06-27T00:00:00+01:00,15.7393090543
Moss,Kransen,PM2.5,2020-06-28T00:00:00+01:00,9.8769192252
Moss,Kransen,PM2.5,2020-06-29T00:00:00+01:00,5.7130462963
Moss,Kransen,PM2.5,2020-06-30T00:00:00+01:00,3.1727477115
Moss,Kransen,PM2.5,2020-07-01T00:00:00+01:00,2.4607111113
Moss,Kransen,PM2.5,2020-07-02T00:00:00+01:00,1.9829058221
Moss,Kransen,PM2.5,2020-07-03T00:00:00+01:00,2.7571045184
Moss,Kransen,PM2.5,2020-07-04T00:00:00+01:00,1.4807657356
Moss,Kransen,PM2.5,2020-07-05T00:00:00+01:00,2.9712058063
Moss,Kransen,PM2.5,2020-07-06T00:00:00+01:00,1.6390557888
Moss,Kransen,PM2.5,2020-07-07T00:00:00+01:00,1.4420424863
Moss,Kransen,PM2.5,2020-07-08T00:00:00+01:00,1.41018841
Moss,Kransen,PM2.5,2020-07-09T00:00:00+01:00,2.2877799998
Moss,Kransen,PM2.5,2020-07-10T00:00:00+01:00,3.4178669842
Moss,Kransen,PM2.5,2020-07-11T00:00:00+01:00,1.9994982928
Moss,Kransen,PM2.5,2020-07-12T00:00:00+01:00,1.4853920317
Moss,Kransen,PM2.5,2020-07-13T00:00:00+01:00,3.4579474908
Moss,Kransen,PM2.5,2020-07-14T00:00:00+01:00,3.566156727
Moss,Kransen,PM2.5,2020-07-15T00:00:00+01:00,4.3110636574
Moss,Kransen,PM2.5,2020-07-16T00:00:00+01:00,5.726212171
Moss,Kransen,PM2.5,2020-07-17T00:00:00+01:00,7.6494216672
Moss,Kransen,PM2.5,2020-07-18T00:00:00+01:00,9.2637690988
Moss,Kransen,PM2.5,2020-07-19T00:00:00+01:00,6.8380230693
Moss,Kransen,PM2.5,2020-07-20T00:00:00+01:00,4.1609894993
Moss,Kransen,PM2.5,2020-07-21T00:00:00+01:00,1.5419754513
Moss,Kransen,PM2.5,2020-07-22T00:00:00+01:00,1.5076160264
Moss,Kransen,PM2.5,2020-07-23T00:00:00+01:00,3.4153244138
Moss,Kransen,PM2.5,2020-07-24T00:00:00+01:00,3.6354728337
Moss,Kransen,PM2.5,2020-07-25T00:00:00+01:00,2.9326319546
Moss,Kransen,PM2.5,2020-07-26T00:00:00+01:00,6.2359868735
Moss,Kransen,PM2.5,2020-07-27T00:00:00+01:00,8.2298024228
Moss,Kransen,PM2.5,2020-07-28T00:00:00+01:00,4.6694336516
Moss,Kransen,PM2.5,2020-07-29T00:00:00+01:00,4.7221904156
Moss,Kransen,PM2.5,2020-07-30T00:00:00+01:00,5.371393011
Moss,Kransen,PM2.5,2020-07-31T00:00:00+01:00,5.144633822
Moss,Kransen,PM2.5,2020-08-01T00:00:00+01:00,6.1580242185
Moss,Kransen,PM2.5,2020-08-02T00:00:00+01:00,7.4537257779
Moss,Kransen,PM2.5,2020-08-03T00:00:00+01:00,3.7251102972
Moss,Kransen,PM2.5,2020-08-04T00:00:00+01:00,3.6148939086
Moss,Kransen,PM2.5,2020-08-05T00:00:00+01:00,5.5613793113
Moss,Kransen,PM2.5,2020-08-06T00:00:00+01:00,11.5118763048
Moss,Kransen,PM2.5,2020-08-07T00:00:00+01:00,16.4735015282
Moss,Kransen,PM2.5,2020-08-08T00:00:00+01:00,17.0340456446
Moss,Kransen,PM2.5,2020-08-09T00:00:00+01:00,7.8699719187
Moss,Kransen,PM2.5,2020-08-10T00:00:00+01:00,5.5705429407
Moss,Kransen,PM2.5,2020-08-11T00:00:00+01:00,10.1833088818
Moss,Kransen,PM2.5,2020-08-12T00:00:00+01:00,10.8342140287
Moss,Kransen,PM2.5,2020-08-18T00:00:00+01:00,19.9824481171
Moss,Kransen,PM2.5,2020-08-19T00:00:00+01:00,12.0598819255
Moss,Kransen,PM2.5,2020-08-20T00:00:00+01:00,7.8610314789
Moss,Kransen,PM2.5,2020-08-21T00:00:00+01:00,10.1138207025
Moss,Kransen,PM2.5,2020-08-22T00:00:00+01:00,9.2240955319
Moss,Kransen,PM2.5,2020-08-23T00:00:00+01:00,3.7091406678
Moss,Kransen,PM2.5,2020-08-24T00:00:00+01:00,2.02821875
Moss,Kransen,PM2.5,2020-08-25T00:00:00+01:00,3.3187573474
Moss,Kransen,PM2.5,2020-08-26T00:00:00+01:00,3.8867650463
Moss,Kransen,PM2.5,2020-08-27T00:00:00+01:00,5.8128980891
Moss,Kransen,PM2.5,2020-08-28T00:00:00+01:00,3.3494132846
Moss,Kransen,PM2.5,2020-08-29T00:00:00+01:00,2.5859467416
Moss,Kransen,PM2.5,2020-08-30T00:00:00+01:00,2.8016357932
Moss,Kransen,PM2.5,2020-08-31T00:00:00+01:00,2.6522986111
Moss,Kransen,PM2.5,2020-09-01T00:00:00+01:00,3.8902518599
Moss,Kransen,PM2.5,2020-09-02T00:00:00+01:00,7.3548738426
Moss,Kransen,PM2.5,2020-09-03T00:00:00+01:00,8.8391043061
Moss,Kransen,PM2.5,2020-09-04T00:00:00+01:00,5.9979259259
Moss,Kransen,PM2.5,2020-09-05T00:00:00+01:00,2.6085865946
Moss,Kransen,PM2.5,2020-09-06T00:00:00+01:00,1.31154582
Moss,Kransen,PM2.5,2020-09-07T00:00:00+01:00,4.3784169526
Moss,Kransen,PM2.5,2020-09-08T00:00:00+01:00,2.4762061824
Moss,Kransen,PM2.5,2020-09-09T00:00:00+01:00,2.6366041667
Moss,Kransen,PM2.5,2020-09-10T00:00:00+01:00,1.5211559383
Moss,Kransen,PM2.5,2020-09-11T00:00:00+01:00,5.3427669852
Moss,Kransen,PM2.5,2020-09-12T00:00:00+01:00,4.2091413681
Moss,Kransen,PM2.5,2020-09-13T00:00:00+01:00,3.4512739715
Moss,Kransen,PM2.5,2020-09-14T00:00:00+01:00,7.6142927435
Moss,Kransen,PM2.5,2020-09-15T00:00:00+01:00,10.9293263889
Moss,Kransen,PM2.5,2020-09-16T00:00:00+01:00,4.6498317338
Moss,Kransen,PM2.5,2020-09-17T00:00:00+01:00,3.6126886574
Moss,Kransen,PM2.5,2020-09-18T00:00:00+01:00,3.5498980035
Moss,Kransen,PM2.5,2020-09-19T00:00:00+01:00,3.7897362338
Moss,Kransen,PM2.5,2020-09-20T00:00:00+01:00,6.2782099848
Moss,Kransen,PM2.5,2020-09-21T00:00:00+01:00,6.1525735821
Moss,Kransen,PM2.5,2020-09-22T00:00:00+01:00,9.4094930556
Moss,Kransen,PM2.5,2020-09-23T00:00:00+01:00,22.5329841102
Moss,Kransen,PM2.5,2020-09-24T00:00:00+01:00,14.5957476852
Moss,Kransen,PM2.5,2020-09-25T00:00:00+01:00,4.83109018
Moss,Kransen,PM2.5,2020-09-26T00:00:00+01:00,0.9334184501
Moss,Kransen,PM2.5,2020-09-27T00:00:00+01:00,7.6694153899
Moss,Kransen,PM2.5,2020-09-28T00:00:00+01:00,14.8721769441
Moss,Kransen,PM2.5,2020-09-29T00:00:00+01:00,14.3163043872
Moss,Kransen,PM2.5,2020-09-30T00:00:00+01:00,14.3765243056
Moss,Kransen,PM2.5,2020-10-01T00:00:00+01:00,8.8324476658
Moss,Kransen,PM2.5,2020-10-02T00:00:00+01:00,31.2513101852
Moss,Kransen,PM2.5,2020-10-03T00:00:00+01:00,40.0577312947
Moss,Kransen,PM2.5,2020-10-04T00:00:00+01:00,9.3409594907
Moss,Kransen,PM2.5,2020-10-05T00:00:00+01:00,6.8309999529
Moss,Kransen,PM2.5,2020-10-06T00:00:00+01:00,5.6777577098
Moss,Kransen,PM2.5,2020-10-07T00:00:00+01:00,10.2919097222
Moss,Kransen,PM2.5,2020-10-08T00:00:00+01:00,7.8722838069
Moss,Kransen,PM2.5,2020-10-09T00:00:00+01:00,6.4622847222
Moss,Kransen,PM2.5,2020-10-10T00:00:00+01:00,2.6906220513
Moss,Kransen,PM2.5,2020-10-11T00:00:00+01:00,2.6476405874
Moss,Kransen,PM2.5,2020-10-12T00:00:00+01:00,5.6141799945
Moss,Kransen,PM2.5,2020-10-13T00:00:00+01:00,2.8676349612
Moss,Kransen,PM2.5,2020-10-14T00:00:00+01:00,2.133877435
Moss,Kransen,PM2.5,2020-10-15T00:00:00+01:00,5.6123133988
Moss,Kransen,PM2.5,2020-10-16T00:00:00+01:00,6.5550023148
Moss,Kransen,PM2.5,2020-10-17T00:00:00+01:00,5.9937257585
Moss,Kransen,PM2.5,2020-10-18T00:00:00+01:00,0.9076416341
Moss,Kransen,PM2.5,2020-10-19T00:00:00+01:00,8.6259722222
Moss,Kransen,PM2.5,2020-10-20T00:00:00+01:00,5.1240580723
Moss,Kransen,PM2.5,2020-10-21T00:00:00+01:00,10.2194085648
Moss,Kransen,PM2.5,2020-10-22T00:00:00+01:00,5.5204125971
Moss,Kransen,PM2.5,2020-10-23T00:00:00+01:00,2.9816851852
Moss,Kransen,PM2.5,2020-10-24T00:00:00+01:00,5.9291655724
Moss,Kransen,PM2.5,2020-10-25T00:00:00+01:00,7.4424082632
Moss,Kransen,PM2.5,2020-10-26T00:00:00+01:00,5.9885555556
Moss,Kransen,PM2.5,2020-10-27T00:00:00+01:00,7.3450232802
Moss,Kransen,PM2.5,2020-10-28T00:00:00+01:00,6.906330063
Moss,Kransen,PM2.5,2020-10-29T00:00:00+01:00,8.2093020833
Moss,Kransen,PM2.5,2020-10-30T00:00:00+01:00,5.998509938
Moss,Kransen,PM2.5,2020-10-31T00:00:00+01:00,3.4794382897
Moss,Kransen,PM2.5,2020-11-01T00:00:00+01:00,6.5212638889
Moss,Kransen,PM2.5,2020-11-02T00:00:00+01:00,5.2137459995
Moss,Kransen,PM2.5,2020-11-03T00:00:00+01:00,5.5100256452
Moss,Kransen,PM2.5,2020-11-04T00:00:00+01:00,8.4076354167
Moss,Kransen,PM2.5,2020-11-05T00:00:00+01:00,6.113390768
Moss,Kransen,PM2.5,2020-11-06T00:00:00+01:00,8.3531142911
Moss,Kransen,PM2.5,2020-11-07T00:00:00+01:00,7.8249861111
Moss,Kransen,PM2.5,2020-11-08T00:00:00+01:00,8.817475097
Moss,Kransen,PM2.5,2020-11-09T00:00:00+01:00,6.3434197567
Moss,Kransen,PM2.5,2020-11-10T00:00:00+01:00,14.9459334264
Moss,Kransen,PM2.5,2020-11-11T00:00:00+01:00,10.7322214809
Moss,Kransen,PM2.5,2020-11-12T00:00:00+01:00,5.5104726468
Moss,Kransen,PM2.5,2020-11-13T00:00:00+01:00,7.1449712599
Moss,Kransen,PM2.5,2020-11-14T00:00:00+01:00,8.6805347222
Moss,Kransen,PM2.5,2020-11-15T00:00:00+01:00,12.8296945278
Moss,Kransen,PM2.5,2020-11-16T00:00:00+01:00,6.9809722222
Moss,Kransen,PM2.5,2020-11-17T00:00:00+01:00,4.7018159377
Moss,Kransen,PM2.5,2020-11-18T00:00:00+01:00,6.3418799602
Moss,Kransen,PM2.5,2020-11-19T00:00:00+01:00,2.5626335876
Moss,Kransen,PM2.5,2020-11-20T00:00:00+01:00,9.1081426013
Moss,Kransen,PM2.5,2020-11-21T00:00:00+01:00,3.2420381944
Moss,Kransen,PM2.5,2020-11-22T00:00:00+01:00,2.2827011388
Moss,Kransen,PM2.5,2020-11-23T00:00:00+01:00,5.1745034722
Moss,Kransen,PM2.5,2020-11-24T00:00:00+01:00,7.6311505465
Moss,Kransen,PM2.5,2020-11-25T00:00:00+01:00,10.7639664352
Moss,Kransen,PM2.5,2020-11-26T00:00:00+01:00,7.6216782043
Moss,Kransen,PM2.5,2020-12-01T00:00:00+01:00,8.6364149296
Moss,Kransen,PM2.5,2020-12-02T00:00:00+01:00,13.2973602418
Moss,Kransen,PM2.5,2020-12-03T00:00:00+01:00,27.0406346766
Moss,Kransen,PM2.5,2020-12-04T00:00:00+01:00,12.9767476852
Moss,Kransen,PM2.5,2020-12-05T00:00:00+01:00,9.9064475105
Moss,Kransen,PM2.5,2020-12-06T00:00:00+01:00,18.4970192708
Moss,Kransen,PM2.5,2020-12-07T00:00:00+01:00,8.7627170954
Moss,Kransen,PM2.5,2020-12-08T00:00:00+01:00,5.5926943108
Moss,Kransen,PM2.5,2020-12-09T00:00:00+01:00,7.2916909722
Moss,Kransen,PM2.5,2020-12-10T00:00:00+01:00,8.1220156589
Moss,Kransen,PM2.5,2020-12-11T00:00:00+01:00,6.5773495785
Moss,Kransen,PM2.5,2020-12-12T00:00:00+01:00,4.9271450473
Moss,Kransen,PM2.5,2020-12-13T00:00:00+01:00,4.5845903295
Moss,Kransen,PM2.5,2020-12-14T00:00:00+01:00,4.9111736111
Moss,Kransen,PM2.5,2020-12-15T00:00:00+01:00,5.2826381627
Moss,Kransen,PM2.5,2020-12-16T00:00:00+01:00,6.516984656
Moss,Kransen,PM2.5,2020-12-17T00:00:00+01:00,10.1071648032
Moss,Kransen,PM2.5,2020-12-18T00:00:00+01:00,6.771581644
Moss,Kransen,PM2.5,2020-12-19T00:00:00+01:00,12.4996143068
Moss,Kransen,PM2.5,2020-12-20T00:00:00+01:00,13.1434526965
Moss,Kransen,PM2.5,2020-12-21T00:00:00+01:00,5.1952581383
Moss,Kransen,PM2.5,2020-12-22T00:00:00+01:00,5.6134046246
Moss,Kransen,PM2.5,2020-12-23T00:00:00+01:00,8.213262146
Moss,Kransen,PM2.5,2020-12-24T00:00:00+01:00,2.1762820507
Moss,Kransen,PM2.5,2020-12-25T00:00:00+01:00,6.8204250415
Moss,Kransen,PM2.5,2020-12-26T00:00:00+01:00,6.0636721495
Moss,Kransen,PM2.5,2020-12-27T00:00:00+01:00,3.377244213
Moss,Kransen,PM2.5,2020-12-28T00:00:00+01:00,4.5745085348
Moss,Kransen,PM2.5,2020-12-29T00:00:00+01:00,2.3887761683
Moss,Kransen,PM2.5,2020-12-30T00:00:00+01:00,1.328945931
Moss,Kransen,PM2.5,2020-12-31T00:00:00+01:00,3.2508053668
Moss,Kransen,PM2.5,2021-01-01T00:00:00+01:00,9.4682141204
Moss,Kransen,PM2.5,2021-01-02T00:00:00+01:00,6.195032904
Moss,Kransen,PM2.5,2021-01-03T00:00:00+01:00,4.2421632708
Moss,Kransen,PM2.5,2021-01-04T00:00:00+01:00,2.7126815938
Moss,Kransen,PM2.5,2021-01-05T00:00:00+01:00,3.1477719907
Moss,Kransen,PM2.5,2021-01-06T00:00:00+01:00,6.6531563198
Moss,Kransen,PM2.5,2021-01-07T00:00:00+01:00,4.3643206519
Moss,Kransen,PM2.5,2021-01-08T00:00:00+01:00,4.2907029267
Moss,Kransen,PM2.5,2021-01-09T00:00:00+01:00,6.445764844
Moss,Kransen,PM2.5,2021-01-10T00:00:00+01:00,7.9507164352
Moss,Kransen,PM2.5,2021-01-11T00:00:00+01:00,10.4547159801
Moss,Kransen,PM2.5,2021-01-12T00:00:00+01:00,7.586775463
Moss,Kransen,PM2.5,2021-01-13T00:00:00+01:00,4.6476538038
Moss,Kransen,PM2.5,2021-01-14T00:00:00+01:00,7.1420185185
Moss,Kransen,PM2.5,2021-01-15T00:00:00+01:00,16.2417669825
Moss,Kransen,PM2.5,2021-01-16T00:00:00+01:00,19.4600273085
Moss,Kransen,PM2.5,2021-01-17T00:00:00+01:00,17.0192569444
Moss,Kransen,PM2.5,2021-01-18T00:00:00+01:00,21.8321629131
Moss,Kransen,PM2.5,2021-01-19T00:00:00+01:00,7.4187471743
Moss,Kransen,PM2.5,2021-01-20T00:00:00+01:00,4.3434209449
Moss,Kransen,PM2.5,2021-01-21T00:00:00+01:00,10.2078852505
Moss,Kransen,PM2.5,2021-01-22T00:00:00+01:00,9.0755909418
Moss,Kransen,PM2.5,2021-01-23T00:00:00+01:00,8.8513381206
Moss,Kransen,PM2.5,2021-01-24T00:00:00+01:00,9.3448025739
Moss,Kransen,PM2.5,2021-01-25T00:00:00+01:00,8.2128686939
Moss,Kransen,PM2.5,2021-01-26T00:00:00+01:00,21.8820354796
Moss,Kransen,PM2.5,2021-01-27T00:00:00+01:00,20.1411044617
Moss,Kransen,PM2.5,2021-01-28T00:00:00+01:00,20.118187266
Moss,Kransen,PM2.5,2021-01-29T00:00:00+01:00,22.5809679774
Moss,Kransen,PM2.5,2021-01-30T00:00:00+01:00,37.2499524441
Moss,Kransen,PM2.5,2021-01-31T00:00:00+01:00,43.2842115448
Moss,Kransen,PM2.5,2021-02-01T00:00:00+01:00,20.4822566572
Moss,Kransen,PM2.5,2021-02-02T00:00:00+01:00,8.6910061962
Moss,Kransen,PM2.5,2021-02-03T00:00:00+01:00,5.649294452
Moss,Kransen,PM2.5,2021-02-04T00:00:00+01:00,8.4861893044
Moss,Kransen,PM2.5,2021-02-05T00:00:00+01:00,8.6097304167
Moss,Kransen,PM2.5,2021-02-06T00:00:00+01:00,8.3409795646
Moss,Kransen,PM2.5,2021-02-07T00:00:00+01:00,3.7919366064
Moss,Kransen,PM2.5,2021-02-08T00:00:00+01:00,2.8519150321
Moss,Kransen,PM2.5,2021-02-09T00:00:00+01:00,3.3936635007
Moss,Kransen,PM2.5,2021-02-10T00:00:00+01:00,4.9196768644
Moss,Kransen,PM2.5,2021-02-11T00:00:00+01:00,7.0441774928
Moss,Kransen,PM2.5,2021-02-12T00:00:00+01:00,13.1002094079
Moss,Kransen,PM2.5,2021-02-13T00:00:00+01:00,33.347107348
Moss,Kransen,PM2.5,2021-02-14T00:00:00+01:00,28.9614760237
Moss,Kransen,PM2.5,2021-02-15T00:00:00+01:00,17.3274811742
Moss,Kransen,PM2.5,2021-02-16T00:00:00+01:00,12.627839479
Moss,Kransen,PM2.5,2021-02-17T00:00:00+01:00,5.3183186881
Moss,Kransen,PM2.5,2021-02-18T00:00:00+01:00,6.5101373384
Moss,Kransen,PM2.5,2021-02-19T00:00:00+01:00,14.6371155717
Moss,Kransen,PM2.5,2021-02-20T00:00:00+01:00,18.2280247705
Moss,Kransen,PM2.5,2021-02-21T00:00:00+01:00,25.0242381606
Moss,Kransen,PM2.5,2021-02-22T00:00:00+01:00,20.2651209798
Moss,Kransen,PM2.5,2021-02-23T00:00:00+01:00,14.9105653412
Moss,Kransen,PM2.5,2021-02-24T00:00:00+01:00,15.4499789727
Moss,Kransen,PM2.5,2021-02-25T00:00:00+01:00,9.4342161802
Moss,Kransen,PM2.5,2021-02-26T00:00:00+01:00,5.4783017544
Moss,Kransen,PM2.5,2021-02-27T00:00:00+01:00,10.2292605913
Moss,Kransen,PM2.5,2021-02-28T00:00:00+01:00,12.8096517916
Moss,Kransen,PM2.5,2021-03-01T00:00:00+01:00,10.3895788342
Moss,Kransen,PM2.5,2021-03-02T00:00:00+01:00,10.4001535804
Moss,Kransen,PM2.5,2021-03-03T00:00:00+01:00,6.5844091455
Moss,Kransen,PM2.5,2021-03-04T00:00:00+01:00,4.1744682236
Moss,Kransen,PM2.5,2021-03-05T00:00:00+01:00,8.9532614709
Moss,Kransen,PM2.5,2021-03-06T00:00:00+01:00,4.0877301039
Moss,Kransen,PM2.5,2021-03-07T00:00:00+01:00,2.5338828608
Moss,Kransen,PM2.5,2021-03-08T00:00:00+01:00,10.5945604915
Moss,Kransen,PM2.5,2021-03-09T00:00:00+01:00,10.4663460707
Moss,Kransen,PM2.5,2021-03-10T00:00:00+01:00,8.2897971912
Moss,Kransen,PM2.5,2021-03-11T00:00:00+01:00,7.514849537
Moss,Kransen,PM2.5,2021-03-12T00:00:00+01:00,5.9700841692
Moss,Kransen,PM2.5,2021-03-13T00:00:00+01:00,6.6420890527
Moss,Kransen,PM2.5,2021-03-14T00:00:00+01:00,8.7766979725
Moss,Kransen,PM2.5,2021-03-15T00:00:00+01:00,5.0226988688
Moss,Kransen,PM2.5,2021-03-16T00:00:00+01:00,3.3630081019
Moss,Kransen,PM2.5,2021-03-17T00:00:00+01:00,6.1389957182
Moss,Kransen,PM2.5,2021-03-18T00:00:00+01:00,6.5730169314
Moss,Kransen,PM2.5,2021-03-19T00:00:00+01:00,6.2226170887
Moss,Kransen,PM2.5,2021-03-20T00:00:00+01:00,9.7128055556
Moss,Kransen,PM2.5,2021-03-21T00:00:00+01:00,2.8855157473
Moss,Kransen,PM2.5,2021-03-22T00:00:00+01:00,10.6440765698
Moss,Kransen,PM2.5,2021-03-23T00:00:00+01:00,9.6848460648
Moss,Kransen,PM2.5,2021-03-24T00:00:00+01:00,13.5334617834
Moss,Kransen,PM2.5,2021-03-25T00:00:00+01:00,11.8813263889
Moss,Kransen,PM2.5,2021-03-26T00:00:00+01:00,18.7078298757
Moss,Kransen,PM2.5,2021-03-27T00:00:00+01:00,14.911160496
Moss,Kransen,PM2.5,2021-03-28T00:00:00+01:00,6.7805208333
Moss,Kransen,PM2.5,2021-03-29T00:00:00+01:00,10.0949175909
Moss,Kransen,PM2.5,2021-03-30T00:00:00+01:00,10.8792639771
Moss,Kransen,PM2.5,2021-03-31T00:00:00+01:00,4.1865292975
Moss,Kransen,PM2.5,2021-04-01T00:00:00+01:00,3.449067136
Moss,Kransen,PM2.5,2021-04-02T00:00:00+01:00,2.2457138987
Moss,Kransen,PM2.5,2021-04-03T00:00:00+01:00,3.9577539378
Moss,Kransen,PM2.5,2021-04-04T00:00:00+01:00,6.8520147568
Moss,Kransen,PM2.5,2021-04-05T00:00:00+01:00,1.5671606209
Moss,Kransen,PM2.5,2021-04-06T00:00:00+01:00,2.1248636942
Moss,Kransen,PM2.5,2021-04-07T00:00:00+01:00,2.6374215454
Moss,Kransen,PM2.5,2021-04-08T00:00:00+01:00,4.9628981481
Moss,Kransen,PM2.5,2021-04-09T00:00:00+01:00,2.6953808387
Moss,Kransen,PM2.5,2021-04-10T00:00:00+01:00,1.9092894696
Moss,Kransen,PM2.5,2021-04-11T00:00:00+01:00,2.3068174883
Moss,Kransen,PM2.5,2021-04-12T00:00:00+01:00,0.9658631486
Moss,Kransen,PM2.5,2021-04-13T00:00:00+01:00,2.2187051724
Moss,Kransen,PM2.5,2021-04-14T00:00:00+01:00,5.7434726897
Moss,Kransen,PM2.5,2021-04-15T00:00:00+01:00,5.6519375948
Moss,Kransen,PM2.5,2021-04-16T00:00:00+01:00,3.9596482414
Moss,Kransen,PM2.5,2021-04-17T00:00:00+01:00,3.6812701914
Moss,Kransen,PM2.5,2021-04-18T00:00:00+01:00,4.6730963596
Moss,Kransen,PM2.5,2021-04-19T00:00:00+01:00,7.0479221625
Moss,Kransen,PM2.5,2021-04-20T00:00:00+01:00,11.5730856482
Moss,Kransen,PM2.5,2021-04-21T00:00:00+01:00,4.1113486604
Moss,Kransen,PM2.5,2021-04-22T00:00:00+01:00,2.2521866104
Moss,Kransen,PM2.5,2021-04-23T00:00:00+01:00,1.6993186524
Moss,Kransen,PM2.5,2021-04-24T00:00:00+01:00,1.2806701389
Moss,Kransen,PM2.5,2021-04-25T00:00:00+01:00,1.240445509
Moss,Kransen,PM2.5,2021-04-26T00:00:00+01:00,2.2801470022
Moss,Kransen,PM2.5,2021-04-27T00:00:00+01:00,3.9031678241
Moss,Kransen,PM2.5,2021-04-28T00:00:00+01:00,3.490530522
Moss,Kransen,PM2.5,2021-04-29T00:00:00+01:00,3.7070483667
Moss,Kransen,PM2.5,2021-04-30T00:00:00+01:00,3.767928659
Moss,Kransen,PM2.5,2021-05-01T00:00:00+01:00,5.8435273389
Moss,Kransen,PM2.5,2021-05-02T00:00:00+01:00,8.1680842696
Moss,Kransen,PM2.5,2021-05-03T00:00:00+01:00,9.1123888889
Moss,Kransen,PM2.5,2021-05-04T00:00:00+01:00,4.8729776927
Moss,Kransen,PM2.5,2021-05-05T00:00:00+01:00,2.4081427204
Moss,Kransen,PM2.5,2021-05-06T00:00:00+01:00,5.1709594907
Moss,Kransen,PM2.5,2021-05-07T00:00:00+01:00,6.4676818018
Moss,Kransen,PM2.5,2021-05-08T00:00:00+01:00,6.0766809121
Moss,Kransen,PM2.5,2021-05-09T00:00:00+01:00,4.2060451389
Moss,Kransen,PM2.5,2021-05-10T00:00:00+01:00,8.3534775874
Moss,Kransen,PM2.5,2021-05-11T00:00:00+01:00,11.6128542643
Moss,Kransen,PM2.5,2021-05-12T00:00:00+01:00,5.9015462963
Moss,Kransen,PM2.5,2021-05-13T00:00:00+01:00,6.0183256851
Moss,Kransen,PM2.5,2021-05-14T00:00:00+01:00,14.1859415496
Moss,Kransen,PM2.5,2021-05-15T00:00:00+01:00,6.0441875
Moss,Kransen,PM2.5,2021-05-16T00:00:00+01:00,4.4994065532
Moss,Kransen,PM2.5,2021-05-17T00:00:00+01:00,3.4376206136
Moss,Kransen,PM2.5,2021-05-18T00:00:00+01:00,6.1386111111
Moss,Kransen,PM2.5,2021-05-19T00:00:00+01:00,9.3379052949
Moss,Kransen,PM2.5,2021-05-20T00:00:00+01:00,8.9422083612
Moss,Kransen,PM2.5,2021-05-21T00:00:00+01:00,5.9529340278
Moss,Kransen,PM2.5,2021-05-22T00:00:00+01:00,5.7170659372
Moss,Kransen,PM2.5,2021-05-23T00:00:00+01:00,2.9586400104
Moss,Kransen,PM2.5,2021-05-24T00:00:00+01:00,4.4974722222
Moss,Kransen,PM2.5,2021-05-25T00:00:00+01:00,4.6281787153
Moss,Kransen,PM2.5,2021-05-26T00:00:00+01:00,3.6281593915
Moss,Kransen,PM2.5,2021-05-27T00:00:00+01:00,5.0713580182
Moss,Kransen,PM2.5,2021-05-28T00:00:00+01:00,7.6588397086
